Age,Employee Count,Employee Id,Gender,Marital Status,Over 18,Over Time,Num Companies Worked,Standard Hours,Department,Business Travel,Job Role,Job Level,Job Involvement,Total Working Years,Years At Company,Years In Current Role,Years Since Last Promotion,Years With Curr Manager,Training Times Last Year,Daily Rate,Hourly Rate,Monthly Rate,MonthlyIncome,Percent Salary Hike,Stock Option Level,Environment Satisfaction,Job Satisfaction,Relationship Satisfaction,Work Life Balance,Performance Rating,Education,Education Field,Attrition,Distance From Home
29,1,1762,Female,Divorced,Y,No,1,80,Research & Development,Travel_Rarely,Research Scientist,1,2,1,1,0,0,0,2,590,91,10007,2109,13,1,4,1,3,3,3,3,Technical Degree,No,4
30,1,1763,Male,Married,Y,No,3,80,Research & Development,Travel_Rarely,Healthcare Representative,2,4,10,7,0,1,7,3,305,58,9128,5294,16,1,3,3,3,3,3,3,Life Sciences,No,16
32,1,1764,Male,Single,Y,No,2,80,Research & Development,Non-Travel,Research Scientist,1,3,12,7,7,0,7,3,953,65,17674,2718,14,0,2,2,2,3,3,4,Technical Degree,No,5
38,1,1766,Male,Married,Y,Yes,3,80,Research & Development,Travel_Rarely,Healthcare Representative,2,1,15,1,0,1,0,2,833,60,24539,5811,16,1,2,4,3,3,3,3,Medical,No,18
43,1,1767,Male,Married,Y,Yes,9,80,Research & Development,Travel_Frequently,Research Scientist,1,2,6,1,0,0,0,4,807,38,15587,2437,16,1,3,3,4,3,3,3,Technical Degree,Yes,17
42,1,1768,Male,Divorced,Y,No,8,80,Research & Development,Travel_Rarely,Laboratory Technician,1,3,7,5,3,0,4,6,855,57,8952,2766,22,3,2,2,2,2,4,3,Medical,No,12
55,1,1770,Male,Married,Y,No,8,80,Research & Development,Travel_Rarely,Research Director,5,2,34,1,0,0,0,2,478,60,19805,19038,12,3,3,1,2,3,3,3,Medical,No,2
33,1,1771,Male,Divorced,Y,No,5,80,Research & Development,Non-Travel,Research Scientist,2,3,11,9,8,1,7,2,775,90,6194,3055,15,2,4,2,4,2,3,3,Technical Degree,No,4
41,1,1772,Male,Divorced,Y,No,1,80,Research & Development,Travel_Rarely,Laboratory Technician,1,3,5,5,3,0,4,2,548,94,20520,2289,20,2,3,1,2,3,4,4,Life Sciences,No,9
34,1,1774,Male,Divorced,Y,Yes,1,80,Sales,Non-Travel,Sales Executive,2,3,15,15,14,0,7,3,1375,87,12313,4001,14,1,4,3,3,3,3,3,Life Sciences,No,10
53,1,1775,Female,Married,Y,Yes,4,80,Research & Development,Non-Travel,Manufacturing Director,4,2,27,3,2,0,2,2,661,60,22308,12965,20,3,1,3,4,2,4,4,Medical,No,1
43,1,1778,Male,Single,Y,No,0,80,Human Resources,Travel_Rarely,Human Resources,1,3,10,9,7,1,8,5,244,97,5033,3539,13,0,2,4,2,3,3,3,Life Sciences,No,2
34,1,1779,Female,Single,Y,No,5,80,Sales,Travel_Rarely,Sales Executive,2,1,6,2,2,2,2,3,511,32,25353,6029,12,0,4,4,1,3,3,2,Life Sciences,No,3
21,1,1780,Male,Single,Y,No,1,80,Sales,Travel_Rarely,Sales Representative,1,3,1,1,0,1,0,3,337,31,4567,2679,13,0,2,2,2,3,3,1,Marketing,Yes,7
38,1,1782,Female,Married,Y,No,1,80,Research & Development,Travel_Rarely,Laboratory Technician,1,2,5,5,4,0,4,3,1153,40,16376,3702,11,1,4,3,2,3,3,2,Other,No,6
22,1,1783,Female,Married,Y,Yes,1,80,Research & Development,Travel_Rarely,Laboratory Technician,1,3,1,1,0,0,0,6,1294,79,15999,2398,17,0,3,1,3,3,3,1,Medical,Yes,8
31,1,1784,Female,Married,Y,No,1,80,Sales,Travel_Rarely,Sales Executive,2,2,13,12,7,5,7,3,196,91,13402,5468,14,2,1,4,1,3,3,4,Marketing,No,29
51,1,1786,Female,Married,Y,No,2,80,Research & Development,Travel_Rarely,Manager,3,3,15,2,2,2,2,2,942,53,22984,13116,11,0,1,3,4,3,3,3,Technical Degree,No,3
37,1,1787,Male,Married,Y,No,1,80,Sales,Travel_Rarely,Sales Executive,2,2,5,5,2,0,3,2,589,46,8800,4189,14,2,2,2,1,3,3,2,Marketing,No,9
46,1,1789,Male,Divorced,Y,Yes,7,80,Research & Development,Travel_Rarely,Research Director,5,3,24,2,1,2,2,3,734,46,14218,19328,17,1,3,4,3,3,3,4,Medical,No,2
36,1,1790,Male,Married,Y,Yes,7,80,Research & Development,Travel_Rarely,Healthcare Representative,3,3,15,12,8,5,7,1,1383,90,25949,8321,13,1,4,1,4,3,3,3,Life Sciences,No,10
44,1,1792,Male,Divorced,Y,Yes,1,80,Research & Development,Travel_Frequently,Research Scientist,1,3,6,5,3,2,3,2,429,99,11092,2342,12,3,3,2,3,2,3,2,Medical,Yes,1
37,1,1794,Male,Divorced,Y,No,2,80,Human Resources,Travel_Rarely,Human Resources,2,3,19,10,0,4,7,4,1239,89,12832,4071,13,0,3,2,3,2,3,2,Other,No,8
35,1,1797,Male,Single,Y,Yes,1,80,Sales,Travel_Rarely,Sales Executive,2,3,10,10,7,7,7,2,303,84,13492,5813,18,0,3,4,4,3,3,3,Life Sciences,Yes,27
33,1,1798,Male,Married,Y,No,6,80,Research & Development,Travel_Rarely,Research Scientist,1,4,14,10,8,7,6,1,867,90,6076,3143,19,1,4,1,2,3,3,4,Life Sciences,No,8
28,1,1799,Male,Married,Y,No,1,80,Research & Development,Travel_Rarely,Research Scientist,1,3,5,5,3,0,3,6,1181,82,5531,2044,11,1,3,4,3,4,3,3,Life Sciences,No,1
39,1,1800,Male,Single,Y,No,7,80,Research & Development,Travel_Rarely,Research Director,3,3,9,4,3,2,2,3,1253,65,7914,13464,21,0,3,3,3,3,4,1,Medical,No,10
46,1,1801,Male,Single,Y,No,8,80,Sales,Non-Travel,Sales Executive,2,2,6,2,2,2,2,3,849,98,25166,7991,15,0,2,2,3,3,3,2,Life Sciences,No,26
40,1,1802,Female,Married,Y,No,4,80,Research & Development,Travel_Rarely,Laboratory Technician,1,3,7,4,3,0,2,5,616,99,25605,3377,17,1,3,1,4,2,3,2,Life Sciences,No,2
42,1,1803,Male,Married,Y,No,5,80,Research & Development,Travel_Rarely,Healthcare Representative,2,4,10,0,0,0,0,2,1128,95,5696,5538,18,2,2,1,3,2,3,3,Medical,No,13
35,1,1804,Male,Divorced,Y,No,2,80,Research & Development,Non-Travel,Manufacturing Director,2,3,15,7,7,1,7,6,1180,90,24442,5762,14,1,2,4,3,3,3,2,Medical,No,2
38,1,1805,Male,Divorced,Y,No,5,80,Human Resources,Non-Travel,Human Resources,1,3,13,11,10,3,8,3,1336,100,7129,2592,13,3,1,2,4,3,3,3,Human Resources,No,2
34,1,1807,Male,Married,Y,No,4,80,Research & Development,Travel_Frequently,Laboratory Technician,2,3,11,7,1,0,7,3,234,93,6208,5346,17,1,4,1,3,2,3,4,Life Sciences,Yes,9
37,1,1809,Male,Single,Y,No,1,80,Research & Development,Travel_Rarely,Manufacturing Director,2,3,10,10,3,0,8,4,370,58,4992,4213,15,0,4,1,2,1,3,4,Medical,Yes,10
39,1,1812,Male,Divorced,Y,No,2,80,Sales,Travel_Frequently,Sales Executive,2,3,7,2,1,2,2,6,766,83,19188,4127,18,1,3,4,4,3,3,3,Life Sciences,No,20
43,1,1813,Male,Single,Y,No,4,80,Research & Development,Non-Travel,Research Scientist,1,3,7,3,2,1,2,2,343,52,24978,2438,13,0,1,3,3,2,3,3,Life Sciences,No,9
41,1,1814,Male,Single,Y,No,3,80,Research & Development,Travel_Rarely,Healthcare Representative,2,4,11,3,2,1,2,3,447,85,15530,6870,12,0,2,2,1,1,3,3,Life Sciences,No,5
41,1,1815,Female,Divorced,Y,Yes,0,80,Sales,Travel_Rarely,Sales Executive,3,3,23,22,14,13,5,3,796,81,26458,10447,13,1,3,3,4,4,3,1,Marketing,No,4
30,1,1816,Female,Single,Y,No,9,80,Research & Development,Travel_Rarely,Manufacturing Director,3,3,9,7,7,0,2,3,1092,64,2739,9667,14,0,1,3,2,3,3,3,Medical,No,10
26,1,1818,Female,Married,Y,Yes,0,80,Human Resources,Travel_Rarely,Human Resources,1,3,6,5,1,1,4,3,920,69,6889,2148,11,0,4,2,3,3,3,2,Medical,Yes,20
46,1,1821,Female,Married,Y,No,4,80,Research & Development,Travel_Rarely,Healthcare Representative,2,3,13,9,7,3,7,2,261,66,10842,8926,22,1,4,2,4,4,4,2,Medical,Yes,21
40,1,1822,Female,Divorced,Y,No,4,80,Research & Development,Travel_Rarely,Healthcare Representative,2,3,12,5,3,0,3,3,1194,52,9060,6513,17,1,3,4,4,3,3,3,Life Sciences,No,1
34,1,1823,Male,Married,Y,No,1,80,Sales,Travel_Rarely,Sales Executive,2,4,10,10,8,4,8,5,810,92,22128,6799,21,2,2,3,3,3,4,2,Technical Degree,No,8
58,1,1824,Male,Divorced,Y,No,4,80,Sales,Non-Travel,Manager,4,3,37,16,9,14,14,0,350,52,22577,16291,22,1,2,2,4,2,4,3,Medical,No,2
35,1,1826,Male,Married,Y,No,0,80,Research & Development,Travel_Rarely,Laboratory Technician,1,1,6,5,4,0,3,2,185,91,9696,2705,16,1,2,3,2,4,3,4,Medical,No,23
47,1,1827,Female,Divorced,Y,Yes,8,80,Research & Development,Travel_Rarely,Manufacturing Director,3,2,28,22,11,14,10,4,1001,92,19271,10333,12,1,3,2,3,3,3,3,Life Sciences,No,4
40,1,1829,Female,Divorced,Y,No,2,80,Research & Development,Travel_Rarely,Healthcare Representative,2,3,15,7,4,7,7,3,750,47,10748,4448,12,1,2,1,2,3,3,3,Life Sciences,No,12
54,1,1830,Female,Married,Y,No,4,80,Research & Development,Travel_Rarely,Research Scientist,2,3,14,7,1,1,7,2,431,68,15696,6854,15,1,4,4,2,2,3,4,Medical,No,7
31,1,1833,Female,Married,Y,No,2,80,Sales,Travel_Frequently,Sales Executive,3,3,9,3,2,2,2,3,1125,68,8277,9637,14,2,1,1,4,3,3,4,Marketing,No,7
28,1,1834,Female,Married,Y,No,1,80,Research & Development,Travel_Rarely,Research Scientist,1,3,3,3,2,1,2,3,1217,67,12719,3591,25,1,3,1,3,3,4,3,Medical,No,1
38,1,1835,Female,Married,Y,Yes,2,80,Sales,Travel_Rarely,Sales Representative,2,1,20,4,2,0,3,4,723,77,4244,5405,20,2,2,4,1,2,4,4,Marketing,No,2
26,1,1836,Male,Single,Y,No,1,80,Sales,Travel_Rarely,Sales Executive,2,3,5,5,3,1,2,4,572,46,9125,4684,13,0,3,4,1,3,3,3,Medical,No,10
58,1,1837,Male,Married,Y,Yes,2,80,Research & Development,Travel_Frequently,Research Director,4,3,23,2,2,2,2,3,1216,87,21624,15787,14,0,1,3,2,3,3,4,Life Sciences,No,15
18,1,1839,Female,Single,Y,No,1,80,Research & Development,Non-Travel,Research Scientist,1,3,0,0,0,0,0,4,1431,33,8018,1514,16,0,2,3,3,1,3,3,Medical,No,14
31,1,1842,Male,Married,Y,No,0,80,Human Resources,Travel_Rarely,Human Resources,1,4,2,1,0,0,0,4,359,89,21495,2956,17,0,4,1,3,3,3,5,Human Resources,Yes,18
29,1,1844,Male,Divorced,Y,Yes,4,80,Human Resources,Travel_Rarely,Human Resources,1,2,4,2,2,2,0,3,350,56,3157,2335,15,3,1,1,4,3,3,3,Human Resources,Yes,13
45,1,1845,Female,Married,Y,No,4,80,Sales,Non-Travel,Sales Executive,2,3,10,8,7,5,7,3,589,67,19665,5154,22,2,3,3,2,4,4,4,Life Sciences,No,2
36,1,1847,Female,Married,Y,Yes,4,80,Research & Development,Travel_Rarely,Research Scientist,2,3,15,1,0,0,0,2,430,73,19573,6962,22,1,4,2,4,3,4,4,Other,No,2
43,1,1849,Male,Married,Y,No,1,80,Sales,Travel_Frequently,Sales Executive,2,3,7,7,7,7,7,5,1422,92,19246,5675,20,1,1,4,3,3,4,4,Life Sciences,No,2
27,1,1850,Female,Single,Y,Yes,0,80,Research & Development,Travel_Frequently,Laboratory Technician,1,3,6,5,4,0,2,3,1297,53,19826,2379,14,0,4,4,3,2,3,2,Life Sciences,No,5
29,1,1852,Male,Married,Y,No,1,80,Research & Development,Travel_Frequently,Laboratory Technician,1,3,11,11,8,3,10,3,574,40,7003,3812,13,0,4,4,2,4,3,1,Medical,No,20
32,1,1853,Male,Single,Y,No,8,80,Sales,Travel_Frequently,Sales Executive,2,3,4,0,0,0,0,2,1318,79,26075,4648,13,0,4,4,3,4,3,4,Marketing,No,10
42,1,1854,Male,Married,Y,No,3,80,Research & Development,Non-Travel,Research Scientist,1,3,10,6,3,3,3,1,355,38,6161,2936,22,2,3,3,2,2,4,4,Technical Degree,No,10
47,1,1856,Female,Single,Y,No,4,80,Research & Development,Travel_Rarely,Laboratory Technician,1,3,7,2,2,2,0,2,207,64,5411,2105,12,0,2,3,3,3,3,4,Life Sciences,No,9
46,1,1857,Male,Divorced,Y,No,3,80,Research & Development,Travel_Rarely,Manufacturing Director,3,3,12,9,8,4,7,4,706,82,19989,8578,14,1,4,4,3,2,3,2,Life Sciences,No,2
28,1,1858,Male,Divorced,Y,No,1,80,Human Resources,Non-Travel,Human Resources,1,3,3,3,2,2,2,2,280,43,10494,2706,15,1,3,4,2,3,3,2,Life Sciences,No,1
29,1,1859,Male,Divorced,Y,No,8,80,Research & Development,Travel_Rarely,Healthcare Representative,2,1,11,7,0,1,6,3,726,93,21143,6384,17,2,4,3,4,3,3,1,Life Sciences,No,29
42,1,1860,Male,Single,Y,No,4,80,Research & Development,Travel_Rarely,Laboratory Technician,1,3,8,0,0,0,0,3,1142,81,13624,3968,13,0,4,3,4,3,3,3,Life Sciences,No,8
32,1,1862,Male,Single,Y,Yes,7,80,Sales,Travel_Rarely,Sales Executive,2,2,7,2,2,2,2,3,414,82,26186,9907,12,0,3,2,3,2,3,4,Marketing,Yes,2
46,1,1863,Female,Divorced,Y,No,2,80,Sales,Travel_Rarely,Sales Executive,4,4,25,19,17,2,8,5,1319,45,7739,13225,12,1,1,1,4,3,3,3,Technical Degree,No,3
27,1,1864,Female,Married,Y,No,1,80,Sales,Travel_Rarely,Sales Representative,2,2,9,9,8,5,8,5,728,36,7018,3540,21,1,2,3,4,3,4,1,Medical,No,23
29,1,1865,Male,Married,Y,No,1,80,Human Resources,Travel_Rarely,Human Resources,1,2,1,1,0,0,0,3,352,87,15434,2804,11,0,4,2,4,3,3,1,Medical,No,6
43,1,1866,Female,Married,Y,No,7,80,Research & Development,Travel_Rarely,Manager,5,2,21,16,12,6,14,2,823,81,22539,19392,13,0,1,3,4,3,3,3,Medical,No,6
48,1,1867,Male,Married,Y,No,4,80,Research & Development,Travel_Rarely,Research Director,5,2,29,22,10,12,9,3,1224,91,13583,19665,12,0,4,2,4,3,3,3,Life Sciences,No,10
29,1,1868,Male,Single,Y,Yes,1,80,Research & Development,Travel_Frequently,Research Scientist,1,2,1,1,0,1,0,3,459,73,14753,2439,24,0,4,4,2,2,4,2,Life Sciences,Yes,24
46,1,1869,Female,Married,Y,No,5,80,Sales,Travel_Rarely,Sales Executive,3,3,14,8,7,0,7,2,1254,64,14011,7314,21,3,3,2,3,3,4,3,Life Sciences,Yes,10
27,1,1870,Female,Married,Y,No,0,80,Research & Development,Travel_Frequently,Research Scientist,1,2,8,7,6,7,3,2,1131,77,23844,4774,19,1,4,1,4,2,3,3,Life Sciences,No,15
39,1,1871,Male,Divorced,Y,No,8,80,Research & Development,Travel_Rarely,Research Scientist,2,3,7,2,2,2,2,2,835,41,5141,3902,14,3,4,4,2,3,3,4,Other,No,19
55,1,1873,Male,Married,Y,No,8,80,Research & Development,Travel_Rarely,Research Scientist,1,2,19,5,2,0,4,2,836,98,7975,2662,20,1,2,4,2,4,4,4,Technical Degree,No,2
28,1,1875,Female,Married,Y,No,1,80,Sales,Travel_Rarely,Sales Representative,1,3,1,1,0,0,0,3,1172,78,3692,2856,19,1,2,2,4,3,3,3,Medical,No,3
30,1,1876,Male,Single,Y,No,1,80,Sales,Travel_Rarely,Sales Representative,1,3,1,1,0,0,0,3,945,89,16019,1081,13,0,2,4,3,2,3,3,Medical,Yes,9
22,1,1878,Male,Single,Y,Yes,1,80,Research & Development,Travel_Rarely,Research Scientist,1,3,1,1,0,0,0,2,391,75,26092,2472,23,0,4,2,1,3,4,1,Life Sciences,Yes,7
36,1,1880,Female,Married,Y,Yes,1,80,Sales,Travel_Rarely,Sales Executive,2,2,10,10,9,1,7,4,1266,63,6060,5673,13,1,2,3,1,3,3,4,Technical Degree,No,10
31,1,1881,Male,Divorced,Y,No,1,80,Research & Development,Travel_Rarely,Laboratory Technician,2,3,10,10,8,0,2,2,311,89,18624,4197,11,1,2,3,1,3,3,3,Life Sciences,No,20
34,1,1882,Male,Married,Y,Yes,2,80,Sales,Travel_Rarely,Sales Executive,3,3,9,5,3,1,0,3,1480,64,24444,9713,13,3,3,4,4,3,3,3,Life Sciences,No,4
29,1,1883,Male,Single,Y,No,3,80,Research & Development,Travel_Rarely,Laboratory Technician,1,3,11,3,2,1,2,2,592,59,19384,2062,14,0,4,1,2,3,3,3,Life Sciences,No,7
37,1,1885,Male,Married,Y,Yes,5,80,Research & Development,Travel_Rarely,Research Scientist,2,3,16,5,3,0,4,2,783,78,13588,4284,22,1,4,1,3,3,4,4,Medical,No,7
35,1,1886,Female,Married,Y,Yes,0,80,Research & Development,Travel_Rarely,Manufacturing Director,2,2,4,3,2,0,2,2,219,44,25388,4788,11,0,4,2,4,3,3,2,Other,No,16
45,1,1888,Female,Married,Y,No,0,80,Research & Development,Travel_Rarely,Manufacturing Director,2,2,10,9,8,3,8,2,556,93,23888,5906,13,2,2,4,4,2,3,2,Life Sciences,No,25
36,1,1890,Male,Single,Y,No,1,80,Human Resources,Travel_Frequently,Human Resources,2,2,10,10,1,0,8,2,1213,94,4223,3886,21,0,2,4,4,2,4,1,Human Resources,No,2
40,1,1892,Male,Divorced,Y,No,2,80,Research & Development,Travel_Rarely,Manager,4,3,22,19,7,11,16,3,1137,98,18991,16823,11,1,1,1,1,3,3,4,Life Sciences,No,1
26,1,1893,Female,Married,Y,Yes,1,80,Research & Development,Travel_Rarely,Research Scientist,1,2,1,1,0,1,0,3,482,90,14908,2933,13,1,2,3,3,2,3,2,Life Sciences,No,1
27,1,1898,Female,Single,Y,No,0,80,Sales,Travel_Rarely,Sales Executive,2,4,9,8,7,0,7,5,511,89,26997,6500,14,0,1,3,2,2,3,2,Medical,No,2
48,1,1900,Female,Divorced,Y,No,3,80,Research & Development,Travel_Frequently,Manager,4,3,24,22,17,4,7,3,117,58,2437,17174,11,1,4,4,2,3,3,3,Medical,No,22
44,1,1903,Male,Married,Y,No,2,80,Research & Development,Travel_Rarely,Healthcare Representative,2,4,10,2,0,2,2,5,170,78,9364,5033,15,1,2,1,4,3,3,4,Life Sciences,No,1
34,1,1905,Male,Married,Y,Yes,1,80,Research & Development,Non-Travel,Research Scientist,1,1,5,5,2,3,0,2,967,85,14460,2307,23,1,4,1,2,3,4,4,Technical Degree,Yes,16
56,1,1907,Male,Single,Y,No,1,80,Research & Development,Travel_Rarely,Laboratory Technician,1,3,5,4,2,1,0,3,1162,97,10261,2587,16,0,1,4,4,3,3,2,Life Sciences,Yes,24
36,1,1908,Male,Married,Y,No,2,80,Sales,Travel_Rarely,Sales Executive,2,2,12,4,2,1,3,1,335,33,16822,5507,16,2,3,2,3,1,3,2,Marketing,No,17
41,1,1909,Female,Married,Y,No,5,80,Sales,Travel_Rarely,Sales Executive,2,3,14,5,4,1,4,3,337,54,26841,4393,21,1,3,2,3,3,4,3,Marketing,No,8
42,1,1911,Male,Married,Y,No,9,80,Research & Development,Travel_Rarely,Research Director,3,3,18,13,7,5,7,3,1396,83,14842,13348,13,1,3,1,2,4,3,3,Medical,No,6
31,1,1912,Female,Divorced,Y,Yes,2,80,Sales,Travel_Rarely,Sales Executive,2,3,8,5,2,1,4,2,1079,86,20115,6583,11,1,3,4,4,3,3,2,Medical,No,10
34,1,1915,Female,Married,Y,Yes,3,80,Sales,Travel_Rarely,Sales Executive,2,2,9,4,2,0,1,3,735,75,16495,8103,12,0,4,4,3,2,3,1,Medical,No,3
31,1,1916,Female,Divorced,Y,No,8,80,Research & Development,Travel_Rarely,Laboratory Technician,1,4,4,2,2,2,2,0,471,62,16031,3978,12,1,1,3,2,2,3,3,Medical,No,4
26,1,1918,Male,Married,Y,No,0,80,Research & Development,Travel_Frequently,Laboratory Technician,1,4,8,7,7,7,7,3,1096,61,7102,2544,18,1,3,4,1,3,3,3,Other,No,6
45,1,1922,Male,Single,Y,No,4,80,Research & Development,Travel_Frequently,Healthcare Representative,2,3,12,4,2,0,3,3,1297,44,14511,5399,12,0,2,3,3,3,3,4,Medical,No,1
33,1,1924,Male,Single,Y,No,1,80,Sales,Travel_Rarely,Sales Executive,2,3,10,10,4,0,9,2,217,43,10410,5487,14,0,2,3,2,2,3,4,Marketing,No,10
28,1,1927,Male,Married,Y,Yes,1,80,Sales,Travel_Frequently,Sales Executive,2,2,7,7,7,0,7,2,783,42,19255,6834,12,1,3,4,3,3,3,2,Life Sciences,No,1
29,1,1928,Male,Single,Y,No,1,80,Sales,Travel_Frequently,Sales Representative,1,4,1,1,0,0,0,3,746,45,10642,1091,17,0,3,1,4,3,3,3,Technical Degree,Yes,24
39,1,1929,Female,Married,Y,No,6,80,Sales,Non-Travel,Sales Executive,2,1,10,3,2,1,2,1,1251,32,3987,5736,19,1,1,3,3,3,3,4,Life Sciences,No,21
27,1,1931,Male,Married,Y,No,1,80,Research & Development,Travel_Rarely,Research Scientist,1,3,6,5,3,1,2,3,1354,41,6073,2226,11,1,2,2,3,2,3,4,Technical Degree,No,2
34,1,1932,Male,Married,Y,Yes,1,80,Research & Development,Travel_Frequently,Research Scientist,2,2,16,15,10,6,11,3,735,86,26496,5747,15,0,3,4,2,3,3,4,Other,No,22
28,1,1933,Female,Single,Y,Yes,3,80,Sales,Travel_Rarely,Sales Executive,2,3,6,2,0,2,2,0,1475,84,23352,9854,11,0,4,3,4,3,3,2,Marketing,Yes,13
47,1,1934,Male,Married,Y,No,8,80,Research & Development,Non-Travel,Research Scientist,2,3,16,8,7,1,7,4,1169,64,2125,5467,18,1,3,2,3,4,3,4,Technical Degree,No,14
56,1,1935,Female,Married,Y,No,4,80,Sales,Travel_Rarely,Sales Executive,2,2,6,0,0,0,0,3,1443,89,20328,5380,16,1,4,1,3,3,3,5,Marketing,No,11
39,1,1936,Male,Married,Y,No,1,80,Research & Development,Travel_Rarely,Manufacturing Director,2,3,10,10,0,7,9,3,867,87,12315,5151,25,1,1,1,4,3,4,2,Medical,No,9
38,1,1937,Female,Divorced,Y,Yes,1,80,Research & Development,Travel_Frequently,Research Scientist,2,2,20,20,11,0,7,3,1394,58,18115,2133,16,1,4,2,3,3,3,3,Medical,No,8
58,1,1938,Female,Married,Y,Yes,4,80,Sales,Travel_Rarely,Manager,4,3,29,1,0,0,0,2,605,72,11761,17875,13,1,4,4,3,2,3,3,Life Sciences,No,21
32,1,1939,Female,Single,Y,Yes,3,80,Research & Development,Travel_Frequently,Research Scientist,1,4,8,4,1,0,3,2,238,47,15318,2432,14,0,1,3,1,3,3,2,Life Sciences,Yes,5
38,1,1940,Male,Divorced,Y,No,2,80,Research & Development,Travel_Rarely,Research Scientist,1,3,10,5,2,0,3,0,1206,71,14293,4771,19,2,2,4,4,4,3,2,Life Sciences,No,9
49,1,1941,Male,Married,Y,No,3,80,Research & Development,Travel_Frequently,Research Director,5,3,28,5,4,4,3,3,1064,42,13738,19161,15,0,2,4,4,3,3,1,Life Sciences,No,2
42,1,1943,Male,Divorced,Y,Yes,3,80,Sales,Travel_Rarely,Sales Executive,2,3,14,0,0,0,0,4,419,77,2900,5087,12,2,2,4,3,3,3,4,Marketing,No,12
27,1,1944,Female,Married,Y,No,1,80,Human Resources,Travel_Frequently,Human Resources,1,2,1,1,0,0,0,2,1337,58,19555,2863,12,0,1,2,1,3,3,3,Human Resources,Yes,22
35,1,1945,Male,Married,Y,No,0,80,Sales,Travel_Rarely,Sales Executive,2,3,6,5,3,0,4,2,682,71,15975,5561,16,1,2,1,4,1,3,4,Medical,No,18
28,1,1947,Male,Single,Y,No,1,80,Research & Development,Non-Travel,Research Scientist,1,3,5,5,3,1,4,3,1103,49,2122,2144,14,0,3,3,3,2,3,3,Medical,No,16
31,1,1948,Male,Divorced,Y,Yes,1,80,Research & Development,Non-Travel,Research Scientist,1,3,4,4,2,2,3,3,976,48,3995,3065,13,1,3,1,4,4,3,2,Medical,No,3
36,1,1949,Male,Married,Y,No,1,80,Research & Development,Non-Travel,Laboratory Technician,1,4,5,5,4,0,2,3,1351,66,9238,2810,22,0,1,2,2,3,4,4,Life Sciences,No,9
34,1,1950,Male,Single,Y,No,1,80,Sales,Travel_Rarely,Sales Executive,3,3,14,14,8,2,1,3,937,32,6770,9888,21,0,1,4,1,2,4,3,Marketing,No,1
34,1,1951,Male,Divorced,Y,No,1,80,Sales,Travel_Rarely,Sales Executive,3,3,9,8,7,1,1,2,1239,39,22914,8628,18,1,4,3,3,2,3,4,Medical,No,13
26,1,1952,Male,Single,Y,No,0,80,Research & Development,Travel_Rarely,Laboratory Technician,1,3,8,7,7,7,6,6,157,95,20006,2867,13,0,3,1,4,2,3,3,Medical,No,1
29,1,1954,Male,Married,Y,No,0,80,Research & Development,Travel_Rarely,Healthcare Representative,2,3,6,5,3,0,2,5,136,89,6225,5373,12,1,1,1,1,2,3,3,Life Sciences,No,1
32,1,1955,Female,Divorced,Y,No,5,80,Research & Development,Non-Travel,Healthcare Representative,2,3,9,5,1,1,2,6,1146,34,16542,6667,18,1,3,4,2,3,3,4,Medical,No,15
31,1,1956,Male,Married,Y,No,1,80,Research & Development,Travel_Frequently,Research Scientist,2,1,10,10,8,8,7,6,1125,48,5771,5003,21,0,4,1,2,3,4,3,Life Sciences,No,1
28,1,1960,Male,Divorced,Y,No,5,80,Research & Development,Travel_Rarely,Laboratory Technician,1,2,6,4,1,0,3,2,1404,32,18779,2367,12,1,3,4,1,2,3,3,Technical Degree,Yes,17
38,1,1961,Male,Single,Y,No,4,80,Sales,Travel_Rarely,Sales Representative,1,2,20,1,0,0,0,3,1404,59,11473,2858,14,0,1,1,1,2,3,3,Life Sciences,No,1
35,1,1962,Female,Married,Y,Yes,1,80,Sales,Travel_Rarely,Sales Executive,2,3,10,10,8,0,9,2,1224,55,13586,5204,11,0,3,4,4,3,3,4,Life Sciences,No,7
27,1,1965,Male,Single,Y,No,1,80,Sales,Travel_Rarely,Sales Executive,2,3,7,7,7,0,7,5,954,44,5099,4105,14,0,4,4,1,3,3,3,Marketing,No,9
32,1,1966,Male,Single,Y,No,8,80,Research & Development,Travel_Rarely,Manufacturing Director,2,2,8,1,0,0,0,1,1373,56,10138,9679,24,0,4,4,2,3,4,4,Life Sciences,No,5
31,1,1967,Male,Married,Y,Yes,1,80,Sales,Travel_Frequently,Sales Executive,2,3,10,10,7,0,8,4,754,63,21075,5617,11,0,1,4,3,3,3,4,Marketing,Yes,26
53,1,1968,Male,Single,Y,Yes,6,80,Sales,Travel_Rarely,Sales Executive,3,3,15,2,2,2,2,2,1168,66,5843,10448,13,0,1,1,2,2,3,4,Life Sciences,Yes,24
54,1,1969,Female,Married,Y,No,3,80,Research & Development,Travel_Rarely,Research Scientist,2,3,9,4,3,2,3,6,155,67,22474,2897,11,2,1,3,3,2,3,2,Life Sciences,No,9
33,1,1970,Male,Divorced,Y,No,1,80,Research & Development,Travel_Frequently,Healthcare Representative,2,3,9,9,7,2,8,2,1303,36,18079,5968,20,3,4,3,3,3,4,2,Life Sciences,No,7
43,1,1971,Male,Married,Y,No,1,80,Research & Development,Travel_Rarely,Healthcare Representative,3,3,10,10,9,0,9,1,574,30,16873,7510,17,1,1,3,2,3,3,3,Life Sciences,No,11
